timestamp,customers,revenue,transactions,avg_order_value,predicted_sales,labour_cost,staff_count,avg_wait_time,drive_thru_time,labour_efficiency,sales_vs_prediction_diff
2026-03-09 09:00:00,60,486.23,58,8.88,441.21,64.69,5,3.9,5.55,7.52,45.02
2026-03-09 10:00:00,65,383.05,52,7.33,371.48,61.82,5,3.12,4.23,6.2,11.57
2026-03-09 11:00:00,87,763.55,71,10.06,768.57,99.63,7,6.33,4.81,7.66,-5.02
2026-03-09 12:00:00,80,976.99,70,12.96,946.3,87.94,7,4.7,6.58,11.11,30.69
2026-03-09 13:00:00,87,727.58,70,9.99,782.37,94.86,7,4.47,5.53,7.67,-54.79
2026-03-09 14:00:00,87,753.03,65,10.73,702.42,90.8,7,4.08,6.84,8.29,50.61
2026-03-09 15:00:00,42,302.89,34,8.29,327.57,66.63,5,3.43,3.2,4.55,-24.68
2026-03-09 16:00:00,45,339.48,34,9.56,361.95,74.18,5,3.54,5.46,4.58,-22.47
2026-03-09 17:00:00,37,380.71,34,10.85,380.49,44.64,3,2.92,3.32,8.53,0.22
2026-03-09 18:00:00,21,176.8,17,10.68,194.18,39.09,3,2.93,4.59,4.52,-17.38
2026-03-09 19:00:00,12,107.86,11,10.17,112.86,29.86,2,3.81,4.46,3.61,-5.0
2026-03-09 20:00:00,5,32.45,4,8.32,29.77,24.77,2,2.25,4.15,1.31,2.68
2026-03-09 21:00:00,8,52.13,7,7.52,50.9,28.35,2,2.45,4.53,1.84,1.23
2026-03-09 22:00:00,5,34.11,4,8.2,37.33,24.75,2,2.55,5.94,1.38,-3.22
2026-03-09 23:00:00,5,41.72,4,10.31,42.46,27.48,2,3.14,5.94,1.52,-0.74
2026-03-10 00:00:00,9,67.46,7,9.67,69.2,25.43,2,2.59,3.08,2.65,-1.74
2026-03-10 01:00:00,5,29.95,3,10.76,30.86,25.07,2,3.94,4.5,1.19,-0.91
2026-03-10 02:00:00,5,26.81,4,6.25,27.38,24.43,2,2.53,5.08,1.1,-0.57
2026-03-10 03:00:00,13,113.1,12,8.94,102.62,29.62,2,2.57,3.22,3.82,10.48
2026-03-10 04:00:00,5,24.76,4,6.02,23.8,24.01,2,3.19,5.21,1.03,0.96
2026-03-10 05:00:00,10,73.74,9,7.96,70.14,24.49,2,2.38,3.74,3.01,3.6
2026-03-10 06:00:00,10,62.83,8,8.06,63.66,29.3,2,2.87,5.8,2.14,-0.83
2026-03-10 07:00:00,65,649.03,62,10.19,588.03,71.01,5,5.35,5.38,9.14,61.0
2026-03-10 08:00:00,65,497.64,64,8.44,533.34,62.34,5,4.84,3.7,7.98,-35.7
2026-03-10 09:00:00,57,548.39,55,10.15,505.0,71.07,5,3.39,3.88,7.72,43.39
2026-03-10 10:00:00,64,349.63,48,7.52,352.81,71.76,5,4.83,3.56,4.87,-3.18
2026-03-10 11:00:00,77,534.11,64,8.07,569.85,97.07,7,4.86,7.31,5.5,-35.74
2026-03-10 12:00:00,75,569.37,65,8.64,589.86,92.05,7,5.39,5.19,6.19,-20.49
2026-03-10 13:00:00,78,720.19,67,10.61,663.43,96.88,7,4.51,7.16,7.43,56.76
2026-03-10 14:00:00,80,736.69,67,11.46,796.83,93.5,7,5.26,5.98,7.88,-60.14
2026-03-10 15:00:00,38,322.97,34,8.97,325.45,37.31,3,2.13,4.15,8.66,-2.48
2026-03-10 16:00:00,53,345.19,52,6.64,374.56,62.27,5,2.39,4.19,5.54,-29.37
2026-03-10 17:00:00,36,256.26,29,9.57,266.19,39.7,3,2.42,5.44,6.45,-9.93
2026-03-10 18:00:00,21,152.2,18,8.87,156.54,42.53,3,3.97,4.81,3.58,-4.34
2026-03-10 19:00:00,19,175.91,18,9.12,175.67,26.62,2,3.7,5.86,6.61,0.24
2026-03-10 20:00:00,6,35.16,5,7.56,35.64,26.5,2,3.25,5.23,1.33,-0.48
2026-03-10 21:00:00,5,41.93,4,10.89,40.61,24.46,2,2.56,3.28,1.71,1.32
2026-03-10 22:00:00,5,39.29,4,10.29,39.19,28.25,2,2.84,3.37,1.39,0.1
2026-03-10 23:00:00,7,45.48,5,9.35,49.87,29.61,2,2.79,5.85,1.54,-4.39
2026-03-11 00:00:00,11,56.01,9,6.15,59.39,28.01,2,3.56,4.13,2.0,-3.38
2026-03-11 01:00:00,5,33.04,4,8.86,32.24,27.93,2,3.81,5.72,1.18,0.8
2026-03-11 02:00:00,10,58.53,7,8.95,55.5,25.62,2,3.05,5.74,2.28,3.03
2026-03-11 03:00:00,8,49.21,7,7.22,45.27,26.73,2,2.09,3.57,1.84,3.94
2026-03-11 04:00:00,10,84.77,9,8.86,91.33,29.25,2,3.53,5.99,2.9,-6.56
2026-03-11 05:00:00,10,60.21,7,8.48,56.97,24.28,2,3.71,3.18,2.48,3.24
2026-03-11 06:00:00,11,77.87,8,9.96,83.88,25.19,2,3.68,5.24,3.09,-6.01
2026-03-11 07:00:00,63,641.79,55,11.57,678.48,71.46,5,5.46,3.58,8.98,-36.69
2026-03-11 08:00:00,67,670.77,66,9.61,726.48,64.1,5,4.62,3.83,10.46,-55.71
2026-03-11 09:00:00,66,626.99,57,11.45,672.24,71.38,5,4.44,4.26,8.78,-45.25
2026-03-11 10:00:00,61,470.41,46,9.66,458.7,69.0,5,4.06,4.58,6.82,11.71
2026-03-11 11:00:00,77,840.13,65,12.16,876.39,93.11,7,5.52,6.45,9.02,-36.26
2026-03-11 12:00:00,78,589.01,58,10.29,603.94,97.32,7,3.76,6.68,6.05,-14.93
2026-03-11 13:00:00,86,791.33,70,12.14,731.61,101.52,7,4.82,6.7,7.79,59.72
2026-03-11 14:00:00,86,764.06,72,10.04,710.86,92.72,7,5.74,7.02,8.24,53.2
2026-03-11 15:00:00,38,258.08,30,8.45,247.01,40.73,3,3.69,4.51,6.34,11.07
2026-03-11 16:00:00,35,242.19,26,9.41,233.2,38.49,3,2.53,5.47,6.29,8.99
2026-03-11 17:00:00,44,372.64,39,8.86,396.86,63.62,5,3.69,5.86,5.86,-24.22
2026-03-11 18:00:00,17,84.46,14,6.32,89.64,29.66,2,3.57,4.59,2.85,-5.18
2026-03-11 19:00:00,18,141.61,17,8.17,155.13,26.44,2,2.07,4.18,5.36,-13.52
2026-03-11 20:00:00,11,54.32,8,6.91,56.21,26.86,2,2.17,3.87,2.02,-1.89
2026-03-11 21:00:00,7,45.92,5,9.41,47.03,25.83,2,2.2,4.29,1.78,-1.11
2026-03-11 22:00:00,5,42.68,4,10.14,38.75,29.16,2,3.92,4.32,1.46,3.93
2026-03-11 23:00:00,10,85.41,9,9.4,87.81,26.19,2,3.57,4.58,3.26,-2.4
2026-03-12 00:00:00,8,73.23,7,10.67,76.38,29.24,2,2.47,5.0,2.5,-3.15
2026-03-12 01:00:00,9,57.15,8,6.74,54.99,25.79,2,2.59,3.07,2.22,2.16
2026-03-12 02:00:00,13,111.06,11,10.73,108.8,24.99,2,3.75,5.87,4.44,2.26
2026-03-12 03:00:00,6,45.75,5,8.84,46.93,27.21,2,3.34,3.96,1.68,-1.18
2026-03-12 04:00:00,10,87.26,9,10.26,93.63,27.37,2,2.27,5.11,3.19,-6.37
2026-03-12 05:00:00,7,63.78,6,10.64,69.81,29.02,2,2.58,3.08,2.2,-6.03
2026-03-12 06:00:00,20,178.26,16,10.45,185.4,41.48,3,2.16,5.92,4.3,-7.14
2026-03-12 07:00:00,63,480.82,57,7.96,483.38,74.81,5,5.23,3.19,6.43,-2.56
2026-03-12 08:00:00,56,535.83,47,12.2,485.51,72.56,5,2.84,5.19,7.38,50.32
2026-03-12 09:00:00,60,474.07,54,9.4,438.1,72.73,5,2.78,5.4,6.52,35.97
2026-03-12 10:00:00,57,342.61,45,7.87,313.43,63.61,5,3.14,3.29,5.39,29.18
2026-03-12 11:00:00,76,660.12,59,12.08,699.49,100.0,7,5.52,4.8,6.6,-39.37
2026-03-12 12:00:00,104,885.64,94,9.34,908.56,95.59,7,4.59,5.73,9.26,-22.92
2026-03-12 13:00:00,86,907.64,67,12.87,994.18,100.58,7,4.04,6.75,9.02,-86.54
2026-03-12 14:00:00,81,717.58,68,11.15,694.32,84.42,7,5.34,5.79,8.5,23.26
2026-03-12 15:00:00,46,309.11,36,9.23,280.92,74.17,5,2.18,5.09,4.17,28.19
2026-03-12 16:00:00,42,325.95,35,9.84,325.15,72.17,5,3.38,3.11,4.52,0.8
2026-03-12 17:00:00,37,219.69,32,6.54,212.04,38.74,3,3.06,4.49,5.67,7.65
2026-03-12 18:00:00,12,97.51,11,8.61,103.68,27.65,2,3.73,5.9,3.53,-6.17
2026-03-12 19:00:00,16,108.85,14,8.25,109.93,24.68,2,2.55,5.96,4.41,-1.08
2026-03-12 20:00:00,8,71.3,7,9.57,66.23,29.48,2,2.8,4.53,2.42,5.07
2026-03-12 21:00:00,5,36.19,4,9.51,38.22,28.11,2,2.6,4.56,1.29,-2.03
2026-03-12 22:00:00,13,106.99,12,9.63,106.1,27.23,2,2.93,4.29,3.93,0.89
2026-03-12 23:00:00,6,38.61,4,9.03,42.36,26.53,2,3.51,4.56,1.46,-3.75
2026-03-13 00:00:00,14,126.61,12,9.79,131.38,26.32,2,3.77,5.5,4.81,-4.77
2026-03-13 01:00:00,12,62.95,10,6.02,65.84,25.98,2,3.0,3.28,2.42,-2.89
2026-03-13 02:00:00,8,64.47,7,8.97,59.1,24.34,2,3.03,5.97,2.65,5.37
2026-03-13 03:00:00,12,64.4,10,6.66,58.92,25.52,2,3.69,4.34,2.52,5.48
2026-03-13 04:00:00,5,30.41,4,8.22,29.88,25.91,2,2.28,4.33,1.17,0.53
2026-03-13 05:00:00,7,34.0,5,6.42,32.89,25.17,2,2.37,4.98,1.35,1.11
2026-03-13 06:00:00,18,157.27,14,10.71,164.44,24.27,2,2.84,4.67,6.48,-7.17
2026-03-13 07:00:00,56,357.07,48,7.73,328.39,68.78,5,3.49,5.38,5.19,28.68
2026-03-13 08:00:00,60,360.8,46,8.38,351.84,68.19,5,2.13,4.2,5.29,8.96
2026-03-13 09:00:00,58,408.14,48,8.62,373.29,60.03,5,2.07,3.66,6.8,34.85
2026-03-13 10:00:00,67,388.01,64,6.27,349.31,68.91,5,6.35,3.34,5.63,38.7
2026-03-13 11:00:00,56,451.77,48,10.07,491.07,60.87,5,3.74,3.73,7.42,-39.3
2026-03-13 12:00:00,80,617.64,63,9.96,636.18,97.34,7,3.74,6.61,6.35,-18.54
2026-03-13 13:00:00,82,964.84,81,11.88,982.93,86.81,7,5.83,7.1,11.11,-18.09
2026-03-13 14:00:00,80,713.65,68,9.89,668.59,93.27,7,4.33,7.03,7.65,45.06
2026-03-13 15:00:00,41,409.58,40,9.75,417.87,64.84,5,2.35,4.77,6.32,-8.29
2026-03-13 16:00:00,36,285.12,29,10.58,273.76,43.43,3,2.61,3.92,6.57,11.36
2026-03-13 17:00:00,40,227.53,33,7.06,248.32,66.02,5,3.33,3.35,3.45,-20.79
2026-03-13 18:00:00,12,77.57,10,8.04,82.05,25.88,2,3.37,3.94,3.0,-4.48
2026-03-13 19:00:00,24,202.98,19,10.68,212.64,41.68,3,2.48,4.97,4.87,-9.66
2026-03-13 20:00:00,5,40.43,4,9.4,40.43,24.55,2,2.57,4.97,1.65,0.0
2026-03-13 21:00:00,5,44.03,4,10.93,42.27,24.5,2,3.17,5.64,1.8,1.76
2026-03-13 22:00:00,8,44.72,7,6.15,49.08,26.9,2,2.81,5.99,1.66,-4.36
2026-03-13 23:00:00,6,38.33,4,9.94,34.57,28.48,2,3.33,4.24,1.35,3.76
2026-03-14 00:00:00,34,213.33,28,7.5,215.92,52.18,4,2.98,4.61,4.09,-2.59
2026-03-14 01:00:00,24,255.04,22,10.98,265.94,52.13,4,3.51,3.22,4.89,-10.9
2026-03-14 02:00:00,13,71.41,12,6.17,73.31,40.8,3,2.33,5.67,1.75,-1.9
2026-03-14 03:00:00,25,170.15,20,9.18,166.07,51.48,4,2.34,5.06,3.31,4.08
2026-03-14 04:00:00,28,176.83,25,7.68,163.23,59.55,4,2.1,3.39,2.97,13.6
2026-03-14 05:00:00,34,208.13,26,8.27,199.69,48.19,4,3.27,3.07,4.32,8.44
2026-03-14 06:00:00,35,275.05,26,9.99,274.14,55.2,4,3.66,4.62,4.98,0.91
2026-03-14 07:00:00,79,867.97,74,11.27,919.4,114.15,8,5.81,6.55,7.6,-51.43
2026-03-14 08:00:00,77,574.12,75,8.28,597.09,115.31,8,4.69,5.18,4.98,-22.97
2026-03-14 09:00:00,86,593.83,75,8.53,561.79,102.38,8,5.12,6.1,5.8,32.04
2026-03-14 10:00:00,77,781.98,75,10.28,806.1,97.56,8,4.27,6.07,8.02,-24.12
2026-03-14 11:00:00,96,823.84,82,10.57,894.72,97.36,8,4.61,6.49,8.46,-70.88
2026-03-14 12:00:00,75,810.19,72,11.81,774.97,96.13,8,5.89,5.24,8.43,35.22
2026-03-14 13:00:00,102,1064.34,81,12.31,1080.4,119.76,8,5.58,6.13,8.89,-16.06
2026-03-14 14:00:00,105,951.72,84,11.63,886.41,112.81,8,4.86,5.33,8.44,65.31
2026-03-14 15:00:00,56,522.81,55,9.64,494.95,73.24,6,2.18,3.8,7.14,27.86
2026-03-14 16:00:00,55,408.17,44,9.84,438.25,76.36,6,2.6,4.78,5.35,-30.08
2026-03-14 17:00:00,55,426.81,50,8.24,424.21,72.72,6,2.58,4.83,5.87,2.6
2026-03-14 18:00:00,38,244.3,31,7.32,236.07,51.54,4,3.65,5.37,4.74,8.23
2026-03-14 19:00:00,37,304.7,32,10.14,300.7,51.02,4,3.56,3.9,5.97,4.0
2026-03-14 20:00:00,32,294.99,29,9.87,291.66,52.72,4,3.87,4.63,5.6,3.33
2026-03-14 21:00:00,24,123.01,19,6.59,132.9,48.62,4,3.35,4.32,2.53,-9.89
2026-03-14 22:00:00,28,170.64,27,6.78,158.01,52.43,4,2.11,5.29,3.25,12.63
2026-03-14 23:00:00,29,193.29,25,7.44,212.34,59.99,4,3.64,5.61,3.22,-19.05
2026-03-15 00:00:00,29,208.41,26,7.67,229.12,48.75,4,3.04,5.69,4.28,-20.71
2026-03-15 01:00:00,25,170.09,19,8.78,159.86,53.13,4,3.6,3.73,3.2,10.23
2026-03-15 02:00:00,29,196.47,25,7.79,209.4,48.55,4,2.93,3.15,4.05,-12.93
2026-03-15 03:00:00,34,279.01,28,9.32,278.81,54.18,4,2.09,4.29,5.15,0.2
2026-03-15 04:00:00,34,197.88,27,7.74,208.36,57.86,4,2.8,5.84,3.42,-10.48
2026-03-15 05:00:00,33,192.03,25,7.71,190.6,54.01,4,2.16,5.06,3.56,1.43
2026-03-15 06:00:00,38,274.98,35,7.33,275.66,56.7,4,3.6,3.53,4.85,-0.68
2026-03-15 07:00:00,84,676.69,68,9.39,614.84,116.28,8,5.17,5.77,5.82,61.85
2026-03-15 08:00:00,53,510.79,50,9.72,476.35,78.02,6,2.36,3.05,6.55,34.44
2026-03-15 09:00:00,75,582.93,70,8.91,562.8,112.04,8,4.54,5.44,5.2,20.13
2026-03-15 10:00:00,84,790.92,78,10.08,727.39,98.31,8,3.63,6.17,8.05,63.53
2026-03-15 11:00:00,106,1209.19,96,12.7,1323.86,105.25,8,5.51,5.68,11.49,-114.67
2026-03-15 12:00:00,99,775.07,79,10.39,802.51,102.61,8,4.71,5.65,7.55,-27.44
2026-03-15 13:00:00,104,643.19,78,8.0,625.91,105.72,8,5.71,6.24,6.08,17.28
2026-03-15 14:00:00,107,1314.82,100,12.83,1266.1,106.73,8,3.61,6.72,12.32,48.72
2026-03-15 15:00:00,61,591.1,60,9.42,612.9,74.53,6,5.59,3.72,7.93,-21.8
2026-03-15 16:00:00,56,377.25,52,7.6,343.33,72.12,6,3.71,4.98,5.23,33.92
2026-03-15 17:00:00,56,388.05,43,9.42,380.44,73.15,6,2.47,3.15,5.3,7.61
2026-03-15 18:00:00,36,285.24,30,9.47,300.67,53.55,4,3.99,5.48,5.33,-15.43
2026-03-15 19:00:00,34,274.54,26,10.64,289.05,56.54,4,2.32,5.76,4.86,-14.51
2026-03-15 20:00:00,23,171.94,20,8.09,186.38,59.33,4,2.67,5.78,2.9,-14.44
2026-03-15 21:00:00,29,135.68,22,6.46,145.6,52.99,4,2.16,4.83,2.56,-9.92
2026-03-15 22:00:00,31,256.68,30,8.96,233.93,58.55,4,3.49,5.05,4.38,22.75
2026-03-15 23:00:00,25,207.87,20,9.66,191.76,49.83,4,3.74,3.4,4.17,16.11
2026-03-16 00:00:00,8,59.96,6,10.21,61.04,27.43,2,3.83,3.23,2.19,-1.08
2026-03-16 01:00:00,13,85.34,12,7.69,77.33,28.55,2,2.17,3.99,2.99,8.01
2026-03-16 02:00:00,14,83.47,11,7.84,77.98,27.3,2,2.08,5.79,3.06,5.49
2026-03-16 03:00:00,5,24.68,4,6.15,23.61,28.4,2,2.57,3.55,0.87,1.07
2026-03-16 04:00:00,12,59.88,10,6.15,58.64,27.02,2,3.65,4.22,2.22,1.24
2026-03-16 05:00:00,15,76.42,12,6.38,78.21,26.02,2,2.28,4.84,2.94,-1.79
2026-03-16 06:00:00,19,126.97,17,7.0,139.6,27.1,2,2.29,5.07,4.69,-12.63
2026-03-16 07:00:00,57,482.07,50,10.05,490.23,60.24,5,3.11,5.53,8.0,-8.16
2026-03-16 08:00:00,65,598.18,52,10.71,640.27,66.02,5,4.39,5.76,9.06,-42.09
2026-03-16 09:00:00,58,420.89,45,9.63,437.64,67.28,5,3.92,4.26,6.26,-16.75
2026-03-16 10:00:00,61,489.32,56,8.96,494.05,65.25,5,4.07,4.73,7.5,-4.73
2026-03-16 11:00:00,83,715.38,64,10.81,651.57,84.38,7,4.75,6.32,8.48,63.81
2026-03-16 12:00:00,87,605.59,68,8.37,656.48,85.52,7,5.98,6.65,7.08,-50.89
2026-03-16 13:00:00,81,574.73,72,8.26,551.14,95.52,7,5.95,5.72,6.02,23.59
2026-03-16 14:00:00,77,536.06,64,8.1,498.22,104.2,7,4.2,4.77,5.14,37.84
2026-03-16 15:00:00,37,260.64,29,8.6,242.85,44.03,3,3.57,3.81,5.92,17.79
2026-03-16 16:00:00,36,254.5,30,7.96,240.34,41.55,3,3.21,5.46,6.13,14.16
2026-03-16 17:00:00,47,300.17,42,7.6,324.6,61.75,5,2.99,4.7,4.86,-24.43
2026-03-16 18:00:00,11,66.02,9,7.25,65.29,27.81,2,3.68,3.76,2.37,0.73
2026-03-16 19:00:00,20,172.18,17,10.39,180.22,42.11,3,3.78,5.6,4.09,-8.04
2026-03-16 20:00:00,7,39.46,6,6.19,37.05,28.49,2,2.02,5.6,1.39,2.41
2026-03-16 21:00:00,5,24.54,3,7.95,22.71,24.42,2,2.17,5.09,1.0,1.83
2026-03-16 22:00:00,10,69.08,9,8.26,69.86,26.35,2,3.03,4.37,2.62,-0.78
2026-03-16 23:00:00,9,57.19,6,9.83,56.47,29.24,2,3.79,4.35,1.96,0.72
2026-03-17 00:00:00,10,60.35,9,6.41,61.34,24.25,2,2.88,5.69,2.49,-0.99
2026-03-17 01:00:00,10,47.37,7,7.0,49.88,27.3,2,3.06,4.83,1.74,-2.51
2026-03-17 02:00:00,13,111.35,12,9.81,110.5,26.39,2,3.9,3.83,4.22,0.85
2026-03-17 03:00:00,8,77.41,7,10.5,79.95,25.51,2,3.96,4.18,3.03,-2.54
2026-03-17 04:00:00,11,84.03,9,8.71,83.15,27.5,2,3.7,4.12,3.06,0.88
2026-03-17 05:00:00,13,69.37,11,6.42,63.03,26.25,2,3.51,3.29,2.64,6.34
2026-03-17 06:00:00,13,63.58,10,6.39,62.05,24.62,2,3.53,3.93,2.58,1.53
2026-03-17 07:00:00,63,670.83,55,12.39,606.44,67.46,5,5.62,4.49,9.94,64.39
2026-03-17 08:00:00,66,684.26,57,12.29,623.84,65.31,5,4.84,4.61,10.48,60.42
2026-03-17 09:00:00,59,398.05,51,7.75,384.12,74.48,5,3.24,4.52,5.34,13.93
2026-03-17 10:00:00,59,486.62,56,9.42,527.75,64.19,5,3.43,5.63,7.58,-41.13
2026-03-17 11:00:00,51,470.15,48,10.45,427.23,64.62,5,3.21,3.6,7.28,42.92
2026-03-17 12:00:00,79,677.71,66,10.09,675.34,87.4,7,5.42,4.83,7.75,2.37
2026-03-17 13:00:00,82,589.15,69,8.63,602.98,103.39,7,4.64,6.9,5.7,-13.83
2026-03-17 14:00:00,77,641.64,63,10.03,693.02,88.47,7,4.17,7.86,7.25,-51.38
2026-03-17 15:00:00,45,295.09,39,8.04,267.44,72.23,5,3.93,3.41,4.09,27.65
2026-03-17 16:00:00,45,370.06,39,10.22,391.72,60.77,5,2.44,4.19,6.09,-21.66
2026-03-17 17:00:00,42,351.72,35,9.79,331.98,70.89,5,3.2,4.0,4.96,19.74
2026-03-17 18:00:00,15,138.74,12,10.84,134.83,29.44,2,3.31,4.37,4.71,3.91
2026-03-17 19:00:00,14,117.82,13,9.1,114.63,24.7,2,3.13,4.24,4.77,3.19
2026-03-17 20:00:00,6,32.27,5,6.47,33.86,27.5,2,2.13,3.36,1.17,-1.59
2026-03-17 21:00:00,5,36.29,4,9.69,37.89,29.19,2,3.84,3.29,1.24,-1.6
2026-03-17 22:00:00,9,63.51,8,8.52,69.49,27.16,2,2.95,4.22,2.34,-5.98
2026-03-17 23:00:00,5,33.59,4,8.97,33.17,25.68,2,3.69,5.52,1.31,0.42
2026-03-18 00:00:00,10,78.52,8,9.19,86.26,29.71,2,3.49,5.29,2.64,-7.74
2026-03-18 01:00:00,6,49.37,5,10.55,51.18,25.4,2,2.74,5.84,1.94,-1.81
2026-03-18 02:00:00,5,35.53,4,8.7,32.57,28.08,2,3.59,3.76,1.27,2.96
2026-03-18 03:00:00,11,76.2,8,9.87,77.59,24.21,2,3.19,5.6,3.15,-1.39
2026-03-18 04:00:00,7,34.9,5,7.05,36.2,27.13,2,2.91,4.72,1.29,-1.3
2026-03-18 05:00:00,9,76.01,7,10.1,75.35,24.4,2,3.38,4.46,3.12,0.66
2026-03-18 06:00:00,14,83.57,11,7.21,86.4,29.55,2,3.25,3.63,2.83,-2.83
2026-03-18 07:00:00,63,524.11,49,10.1,537.04,70.06,5,5.43,4.92,7.48,-12.93
2026-03-18 08:00:00,63,662.54,55,12.43,679.33,60.1,5,5.21,3.25,11.02,-16.79
2026-03-18 09:00:00,66,743.4,63,12.04,810.05,73.98,5,6.25,5.07,10.05,-66.65
2026-03-18 10:00:00,64,434.33,60,6.99,420.3,63.5,5,4.16,4.99,6.84,14.03
2026-03-18 11:00:00,85,1041.69,81,12.52,1059.45,91.37,7,5.96,6.2,11.4,-17.76
2026-03-18 12:00:00,56,478.9,42,11.46,477.29,64.21,5,3.91,4.13,7.46,1.61
2026-03-18 13:00:00,77,748.69,71,10.17,761.19,98.39,7,5.08,6.9,7.61,-12.5
2026-03-18 14:00:00,87,775.83,79,10.43,832.35,85.57,7,5.12,7.42,9.07,-56.52
2026-03-18 15:00:00,41,373.58,34,10.35,385.75,67.22,5,2.25,3.86,5.56,-12.17
2026-03-18 16:00:00,42,261.18,38,6.43,260.65,66.1,5,3.19,3.09,3.95,0.53
2026-03-18 17:00:00,45,309.66,35,8.31,312.82,73.77,5,3.55,4.03,4.2,-3.16
2026-03-18 18:00:00,15,79.73,12,6.99,77.56,26.32,2,2.31,4.21,3.03,2.17
2026-03-18 19:00:00,19,120.6,14,8.11,128.38,25.59,2,3.09,3.44,4.71,-7.78
2026-03-18 20:00:00,5,34.27,4,8.93,33.43,26.51,2,2.63,5.22,1.29,0.84
2026-03-18 21:00:00,5,28.01,3,10.01,30.46,26.37,2,2.8,5.22,1.06,-2.45
2026-03-18 22:00:00,11,69.43,8,8.9,72.49,24.85,2,3.09,4.93,2.79,-3.06
2026-03-18 23:00:00,10,77.88,8,9.63,70.59,29.2,2,3.74,4.94,2.67,7.29
2026-03-19 00:00:00,10,77.73,8,9.81,70.69,24.06,2,2.24,3.18,3.23,7.04
2026-03-19 01:00:00,5,31.26,4,7.65,28.16,27.21,2,2.11,3.94,1.15,3.1
2026-03-19 02:00:00,14,97.96,10,9.86,99.43,28.61,2,2.86,5.28,3.42,-1.47
2026-03-19 03:00:00,11,88.01,9,10.22,91.37,27.22,2,3.4,3.15,3.23,-3.36
2026-03-19 04:00:00,5,23.01,3,8.27,23.36,28.4,2,2.58,5.23,0.81,-0.35
2026-03-19 05:00:00,12,63.28,9,7.6,67.78,28.0,2,3.81,5.62,2.26,-4.5
2026-03-19 06:00:00,18,160.5,15,10.27,151.6,29.82,2,3.1,4.48,5.38,8.9
2026-03-19 07:00:00,42,418.07,33,12.14,410.8,62.18,5,3.64,4.33,6.72,7.27
2026-03-19 08:00:00,37,277.89,31,9.34,282.68,40.23,3,3.66,5.55,6.91,-4.79
2026-03-19 09:00:00,66,671.72,51,12.48,631.49,61.52,5,4.86,3.55,10.92,40.23
2026-03-19 10:00:00,63,368.06,49,6.98,387.38,71.61,5,5.12,4.79,5.14,-19.32
2026-03-19 11:00:00,84,715.63,73,9.46,683.95,89.35,7,4.74,7.11,8.01,31.68
2026-03-19 12:00:00,83,900.23,66,12.64,976.6,88.98,7,3.98,7.83,10.12,-76.37
2026-03-19 13:00:00,78,562.96,61,8.97,578.36,93.43,7,3.96,6.26,6.03,-15.4
2026-03-19 14:00:00,87,801.96,66,11.91,771.25,90.74,7,4.16,6.99,8.84,30.71
2026-03-19 15:00:00,41,307.9,39,7.46,297.43,67.12,5,3.29,5.49,4.59,10.47
2026-03-19 16:00:00,42,363.55,37,10.44,372.11,70.32,5,2.26,5.01,5.17,-8.56
2026-03-19 17:00:00,36,250.33,28,9.33,262.36,39.56,3,3.03,3.12,6.33,-12.03
2026-03-19 18:00:00,12,63.75,9,7.61,60.38,25.92,2,2.34,4.31,2.46,3.37
2026-03-19 19:00:00,20,117.05,16,7.85,107.48,41.23,3,3.34,5.61,2.84,9.57
2026-03-19 20:00:00,9,52.2,8,7.07,51.87,25.16,2,2.14,5.85,2.07,0.33
2026-03-19 21:00:00,7,50.31,5,9.86,49.18,29.71,2,2.92,4.11,1.69,1.13
2026-03-19 22:00:00,7,59.4,6,9.43,59.04,24.47,2,2.38,5.04,2.43,0.36
2026-03-19 23:00:00,5,39.41,4,9.12,38.88,24.84,2,3.81,4.45,1.59,0.53
2026-03-20 00:00:00,12,90.63,10,8.88,98.9,27.97,2,3.93,3.67,3.24,-8.27
2026-03-20 01:00:00,12,73.82,11,6.22,76.01,26.6,2,2.4,5.4,2.78,-2.19
2026-03-20 02:00:00,5,38.48,4,9.42,35.33,26.3,2,2.81,5.41,1.46,3.15
2026-03-20 03:00:00,5,46.22,4,10.83,47.95,29.67,2,3.64,3.09,1.56,-1.73
2026-03-20 04:00:00,5,35.85,4,9.21,38.77,25.63,2,2.1,3.12,1.4,-2.92
2026-03-20 05:00:00,5,33.33,4,8.49,31.78,28.16,2,2.9,5.02,1.18,1.55
2026-03-20 06:00:00,13,60.6,10,6.54,59.07,28.98,2,3.78,3.13,2.09,1.53
2026-03-20 07:00:00,61,460.77,46,10.44,456.55,73.11,5,3.59,3.96,6.3,4.22
2026-03-20 08:00:00,60,513.04,51,10.93,489.46,60.68,5,2.22,3.28,8.45,23.58
2026-03-20 09:00:00,65,505.66,59,8.68,485.06,62.77,5,6.05,4.41,8.06,20.6
2026-03-20 10:00:00,61,333.32,45,7.92,339.86,73.35,5,4.81,3.5,4.54,-6.54
2026-03-20 11:00:00,51,514.11,40,11.96,527.27,68.29,5,3.81,3.83,7.53,-13.16
2026-03-20 12:00:00,52,352.72,42,8.66,359.45,61.11,5,3.94,5.45,5.77,-6.73
2026-03-20 13:00:00,84,729.86,76,9.06,670.32,95.58,7,3.44,6.34,7.64,59.54
2026-03-20 14:00:00,80,733.17,74,9.76,789.01,91.96,7,4.92,6.15,7.97,-55.84
